-89.0314,57.0699,1.0000,1.9444,0.0000
-88.9315,57.0731,1.0000,1.9444,0.0000
-88.8315,57.0764,1.0000,1.9444,0.0000
-88.7316,57.0796,1.0000,1.9444,0.0000
-88.6316,57.0829,1.0000,1.9444,0.0000
-88.5317,57.0861,1.0000,1.9444,0.0000
-88.4317,57.0894,1.0000,1.9444,0.0000
-88.3318,57.0926,1.0000,1.9444,0.0000
-88.2318,57.0959,1.0000,1.9444,0.0000
-88.1319,57.0991,1.0000,1.9444,0.0000
-88.0319,57.1024,1.0000,1.9444,0.0000
-87.9320,57.1056,1.0000,1.9444,0.0000
-87.8321,57.1089,1.0000,1.9444,0.0000
-87.7321,57.1122,1.0000,1.9444,0.0000
-87.6322,57.1154,1.0000,1.9444,0.0000
-87.5322,57.1187,1.0000,1.9444,0.0000
-87.4323,57.1219,1.0000,1.9444,0.0000
-87.3323,57.1252,1.0000,1.9444,0.0000
-87.2324,57.1284,1.0000,1.9444,0.0000
-87.1324,57.1317,1.0000,1.9444,0.0000
-87.0325,57.1349,1.0000,1.9444,0.0000
-86.9325,57.1382,1.0000,1.9444,0.0000
-86.8326,57.1414,1.0000,1.9444,0.0000
-86.7326,57.1447,1.0000,1.9444,0.0000
-86.6327,57.1479,1.0000,1.9444,0.0000
-86.5327,57.1512,1.0000,1.9444,0.0000
-86.4328,57.1544,1.0000,1.9444,0.0000
-86.3328,57.1577,1.0000,1.9444,0.0000
-86.2329,57.1609,1.0000,1.9444,0.0000
-86.1329,57.1642,1.0000,1.9444,0.0000
-86.0330,57.1675,1.0000,1.9444,0.0000
-85.9331,57.1707,1.0000,1.9444,0.0000
-85.8331,57.1740,1.0000,1.9444,0.0000
-85.7332,57.1772,1.0000,1.9444,0.0000
-85.6332,57.1805,1.0000,1.9444,0.0000
-85.5333,57.1837,1.0000,1.9444,0.0000
-85.4333,57.1870,1.0000,1.9444,0.0000
-85.3334,57.1902,1.0000,1.9444,0.0000
-85.2334,57.1935,1.0000,1.9444,0.0000
-85.1335,57.1967,1.0000,1.9444,0.0000
-85.0335,57.2000,1.0000,1.9444,0.0000
-84.9336,57.2032,1.0000,1.9444,0.0000
-84.8336,57.2065,1.0000,1.9444,0.0000
-84.7337,57.2098,1.0000,1.9444,0.0000
-84.6337,57.2130,1.0000,1.9444,0.0000
-84.5338,57.2163,1.0000,1.9444,0.0000
-84.4339,57.2195,1.0000,1.9444,0.0000
-84.3339,57.2228,1.0000,1.9444,0.0000
-84.2340,57.2260,1.0000,1.9444,0.0000
-84.1340,57.2293,1.0000,1.9444,0.0000
-84.0341,57.2325,1.0000,1.9444,0.0000
-83.9341,57.2358,1.0000,1.9444,0.0000
-83.8342,57.2390,1.0000,1.9444,0.0000
-83.7342,57.2423,1.0000,1.9444,0.0000
-83.6343,57.2455,1.0000,1.9444,0.0000
